일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2024-12-23",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-23",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-23",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-23",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-23",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-23",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-23",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-23",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-23",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-23",i-KOC23-28,"9,800",300,"3.16","9,800","9,800","9,800","2,500","24,500,000","9,800"
"2024-12-23",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-20",KAU24,"9,970",830,"9.08","9,340","9,980","9,340","7,637,141","74,649,157,710","9,774"
"2024-12-20",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-20",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-20",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-20",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-20",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-20",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-20",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-20",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-20",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-20",i-KOC23-28,"9,500",0,"0.00","0","0","0","0","0","0"
"2024-12-20",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-19",KAU24,"9,140",-560,"-5.77","9,500","9,550","9,000","449,223","4,209,661,600","9,371"
"2024-12-19",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-19",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-19",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-19",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-19",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-19",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-19",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-19",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-19",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-19",i-KOC23-28,"9,500",0,"0.00","0","0","0","0","0","0"
"2024-12-19",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-18",KAU24,"9,700",-150,"-1.52","9,850","9,850","9,460","108,219","1,039,570,150","9,606"
"2024-12-18",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-18",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-18",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-18",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-18",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-18",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-18",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-18",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-18",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-18",i-KOC23-28,"9,500",-500,"-5.00","9,500","9,500","9,500","2,500","23,750,000","9,500"
"2024-12-18",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-17",KAU24,"9,850",-100,"-1.01","9,900","9,900","9,500","176,670","1,718,233,000","9,726"
"2024-12-17",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-17",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-17",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-17",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-17",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-17",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-17",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-17",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-17",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-17",i-KOC23-28,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-17",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-16",KAU24,"9,950",-50,"-0.50","9,950","9,950","9,750","120,269","1,184,707,750","9,850"
"2024-12-16",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-16",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-16",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-16",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-16",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-16",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-16",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-16",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-16",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-16",i-KOC23-28,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-16",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-13",KAU24,"10,000",-100,"-0.99","10,100","10,100","9,750","81,001","797,467,600","9,845"
"2024-12-13",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-13",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-13",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-13",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-13",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-13",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-13",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-13",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-13",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-13",i-KOC23-28,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-13",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-12",KAU24,"10,100",-300,"-2.88","10,200","10,200","9,600","185,138","1,844,282,600","9,962"
"2024-12-12",KAU25,"11,400",0,"0.00","0","0","0","0","0","0"
"2024-12-12",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2024-12-12",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-12",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2024-12-12",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2024-12-12",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2024-12-12",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2024-12-12",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2024-12-12",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-12",i-KOC23-28,"10,000",0,"0.00","0","0","0","0","0","0"
"2024-12-12",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
